_id,user_id,account_id,submittedTime,currentTimeString,responses,verifyRadios,socialRadios,tweetRateRadios,fairnessRadios,entityRadios,fearRadios,opiniatedRadios,accounts-importance,network-importance,tweets-importance,geo-importance,entity-importance,confidence,commentBox
597a1a0e5ead711c4323b40e,TD-12,71,1501174288853,2017-07-27T16:51:28.853Z,"[{'name': 'verifyRadios', 'value': 'fake'}, {'name': 'socialRadios', 'value': '0'}, {'name': 'tweetRateRadios', 'value': '0'}, {'name': 'fairnessRadios', 'value': '1'}, {'name': 'entityRadios', 'value': '0'}, {'name': 'fearRadios', 'value': '0'}, {'name': 'opiniatedRadios', 'value': '0'}, {'name': 'accounts-importance', 'value': '5'}, {'name': 'network-importance', 'value': '7'}, {'name': 'tweets-importance', 'value': '4'}, {'name': 'geo-importance', 'value': '1'}, {'name': 'entity-importance', 'value': '4'}, {'name': 'confidence', 'value': '4'}, {'name': 'commentBox', 'value': ''}]",fake,0,0,1,0,0,0,5,7,4,1,4,4,
597a1a215ead711c4323b42f,TD-11,48,1501174307219,2017-07-27T16:51:47.219Z,"[{'name': 'verifyRadios', 'value': 'real'}, {'name': 'socialRadios', 'value': '1'}, {'name': 'tweetRateRadios', 'value': '0'}, {'name': 'fairnessRadios', 'value': '1'}, {'name': 'entityRadios', 'value': '0'}, {'name': 'fearRadios', 'value': '1'}, {'name': 'opiniatedRadios', 'value': '0'}, {'name': 'accounts-importance', 'value': '6'}, {'name': 'network-importance', 'value': '6'}, {'name': 'tweets-importance', 'value': '5'}, {'name': 'geo-importance', 'value': '4'}, {'name': 'entity-importance', 'value': '7'}, {'name': 'confidence', 'value': '6'}, {'name': 'commentBox', 'value': ''}]",real,1,0,1,0,1,0,6,6,5,4,7,6,
597a1aad5ead711c4323b5ac,TD-12,83,1501174447964,2017-07-27T16:54:07.964Z,"[{'name': 'verifyRadios', 'value': 'real'}, {'name': 'socialRadios', 'value': '1'}, {'name': 'tweetRateRadios', 'value': '0'}, {'name': 'fairnessRadios', 'value': '1'}, {'name': 'entityRadios', 'value': '0'}, {'name': 'fearRadios', 'value': '0'}, {'name': 'opiniatedRadios', 'value': '0'}, {'name': 'accounts-importance', 'value': '6'}, {'name': 'network-importance', 'value': '7'}, {'name': 'tweets-importance', 'value': '5'}, {'name': 'geo-importance', 'value': '3'}, {'name': 'entity-importance', 'value': '7'}, {'name': 'confidence', 'value': '4'}, {'name': 'commentBox', 'value': ''}]",real,1,0,1,0,0,0,6,7,5,3,7,4,
597a1ae55ead711c4323b5dc,TD-11,71,1501174503251,2017-07-27T16:55:03.251Z,"[{'name': 'verifyRadios', 'value': 'real'}, {'name': 'socialRadios', 'value': '0'}, {'name': 'tweetRateRadios', 'value': '0'}, {'name': 'fairnessRadios', 'value': '0'}, {'name': 'entityRadios', 'value': '0'}, {'name': 'fearRadios', 'value': '1'}, {'name': 'opiniatedRadios', 'value': '0'}, {'name': 'accounts-importance', 'value': '6'}, {'name': 'network-importance', 'value': '7'}, {'name': 'tweets-importance', 'value': '5'}, {'name': 'geo-importance', 'value': '3'}, {'name': 'entity-importance', 'value': '7'}, {'name': 'confidence', 'value': '4'}, {'name': 'commentBox', 'value': ''}]",real,0,0,0,0,1,0,6,7,5,3,7,4,
597a1b875ead711c4323b680,TD-11,59,1501174665420,2017-07-27T16:57:45.420Z,"[{'name': 'verifyRadios', 'value': 'fake'}, {'name': 'socialRadios', 'value': '1'}, {'name': 'tweetRateRadios', 'value': '1'}, {'name': 'fairnessRadios', 'value': '0'}, {'name': 'entityRadios', 'value': '1'}, {'name': 'fearRadios', 'value': '1'}, {'name': 'opiniatedRadios', 'value': '1'}, {'name': 'accounts-importance', 'value': '7'}, {'name': 'network-importance', 'value': '6'}, {'name': 'tweets-importance', 'value': '4'}, {'name': 'geo-importance', 'value': '2'}, {'name': 'entity-importance', 'value': '4'}, {'name': 'confidence', 'value': '5'}, {'name': 'commentBox', 'value': ''}]",fake,1,1,0,1,1,1,7,6,4,2,4,5,
597a3475655af51dd3548a62,TC-11,02,1501181047748,2017-07-27T18:44:07.748Z,"[{'name': 'verifyRadios', 'value': 'fake'}, {'name': 'socialRadios', 'value': '1'}, {'name': 'tweetRateRadios', 'value': '0'}, {'name': 'fairnessRadios', 'value': '0'}, {'name': 'entityRadios', 'value': '1'}, {'name': 'fearRadios', 'value': '1'}, {'name': 'opiniatedRadios', 'value': '0'}, {'name': 'accounts-importance', 'value': '7'}, {'name': 'network-importance', 'value': '1'}, {'name': 'tweets-importance', 'value': '1'}, {'name': 'geo-importance', 'value': '1'}, {'name': 'entity-importance', 'value': '1'}, {'name': 'confidence', 'value': '5'}, {'name': 'commentBox', 'value': ''}]",fake,1,0,0,1,1,0,7,1,1,1,1,5,
597a34c4655af51dd3548b38,TC-13,02,1501181126817,2017-07-27T18:45:26.817Z,"[{'name': 'verifyRadios', 'value': 'real'}, {'name': 'socialRadios', 'value': '0'}, {'name': 'tweetRateRadios', 'value': '0'}, {'name': 'fairnessRadios', 'value': '0'}, {'name': 'entityRadios', 'value': '0'}, {'name': 'fearRadios', 'value': '0'}, {'name': 'opiniatedRadios', 'value': '1'}, {'name': 'accounts-importance', 'value': '3'}, {'name': 'network-importance', 'value': '3'}, {'name': 'tweets-importance', 'value': '7'}, {'name': 'geo-importance', 'value': '1'}, {'name': 'entity-importance', 'value': '4'}, {'name': 'confidence', 'value': '5'}, {'name': 'commentBox', 'value': ''}]",real,0,0,0,0,0,1,3,3,7,1,4,5,
597a34f9655af51dd3548bbd,TC-11,04,1501181179479,2017-07-27T18:46:19.479Z,"[{'name': 'verifyRadios', 'value': 'fake'}, {'name': 'socialRadios', 'value': '0'}, {'name': 'tweetRateRadios', 'value': '1'}, {'name': 'fairnessRadios', 'value': '0'}, {'name': 'entityRadios', 'value': '1'}, {'name': 'fearRadios', 'value': '0'}, {'name': 'opiniatedRadios', 'value': '0'}, {'name': 'accounts-importance', 'value': '7'}, {'name': 'network-importance', 'value': '1'}, {'name': 'tweets-importance', 'value': '7'}, {'name': 'geo-importance', 'value': '7'}, {'name': 'entity-importance', 'value': '2'}, {'name': 'confidence', 'value': '7'}, {'name': 'commentBox', 'value': ''}]",fake,0,1,0,1,0,0,7,1,7,7,2,7,
597a3515655af51dd3548c12,TC-13,04,1501181207861,2017-07-27T18:46:47.861Z,"[{'name': 'verifyRadios', 'value': 'fake'}, {'name': 'socialRadios', 'value': '0'}, {'name': 'tweetRateRadios', 'value': '1'}, {'name': 'fairnessRadios', 'value': '1'}, {'name': 'entityRadios', 'value': '1'}, {'name': 'fearRadios', 'value': '0'}, {'name': 'opiniatedRadios', 'value': '1'}, {'name': 'accounts-importance', 'value': '4'}, {'name': 'network-importance', 'value': '2'}, {'name': 'tweets-importance', 'value': '7'}, {'name': 'geo-importance', 'value': '1'}, {'name': 'entity-importance', 'value': '3'}, {'name': 'confidence', 'value': '7'}, {'name': 'commentBox', 'value': ''}]",fake,0,1,1,1,0,1,4,2,7,1,3,7,
597a3549655af51dd3548cac,TC-11,39,1501181259483,2017-07-27T18:47:39.483Z,"[{'name': 'verifyRadios', 'value': 'fake'}, {'name': 'socialRadios', 'value': '0'}, {'name': 'tweetRateRadios', 'value': '1'}, {'name': 'fairnessRadios', 'value': '1'}, {'name': 'entityRadios', 'value': '1'}, {'name': 'fearRadios', 'value': '0'}, {'name': 'opiniatedRadios', 'value': '1'}, {'name': 'accounts-importance', 'value': '7'}, {'name': 'network-importance', 'value': '7'}, {'name': 'tweets-importance', 'value': '1'}, {'name': 'geo-importance', 'value': '5'}, {'name': 'entity-importance', 'value': '2'}, {'name': 'confidence', 'value': '7'}, {'name': 'commentBox', 'value': ''}]",fake,0,1,1,1,0,1,7,7,1,5,2,7,
597a361a655af51dd3548f5e,TC-11,48,1501181469003,2017-07-27T18:51:09.003Z,"[{'name': 'verifyRadios', 'value': 'fake'}, {'name': 'socialRadios', 'value': '1'}, {'name': 'tweetRateRadios', 'value': '0'}, {'name': 'fairnessRadios', 'value': '1'}, {'name': 'entityRadios', 'value': '0'}, {'name': 'fearRadios', 'value': '0'}, {'name': 'opiniatedRadios', 'value': '-1'}, {'name': 'accounts-importance', 'value': '5'}, {'name': 'network-importance', 'value': '7'}, {'name': 'tweets-importance', 'value': '1'}, {'name': 'geo-importance', 'value': '5'}, {'name': 'entity-importance', 'value': '1'}, {'name': 'confidence', 'value': '2'}, {'name': 'commentBox', 'value': ''}]",fake,1,0,1,0,0,-1,5,7,1,5,1,2,
597a3686655af51dd35490da,TC-13,39,1501181576607,2017-07-27T18:52:56.607Z,"[{'name': 'verifyRadios', 'value': 'fake'}, {'name': 'socialRadios', 'value': '0'}, {'name': 'tweetRateRadios', 'value': '1'}, {'name': 'fairnessRadios', 'value': '1'}, {'name': 'entityRadios', 'value': '1'}, {'name': 'fearRadios', 'value': '0'}, {'name': 'opiniatedRadios', 'value': '1'}, {'name': 'accounts-importance', 'value': '2'}, {'name': 'network-importance', 'value': '2'}, {'name': 'tweets-importance', 'value': '7'}, {'name': 'geo-importance', 'value': '1'}, {'name': 'entity-importance', 'value': '3'}, {'name': 'confidence', 'value': '6'}, {'name': 'commentBox', 'value': ''}]",fake,0,1,1,1,0,1,2,2,7,1,3,6,
597a3714655af51dd3549282,TC-11,56,1501181719128,2017-07-27T18:55:19.128Z,"[{'name': 'verifyRadios', 'value': 'fake'}, {'name': 'socialRadios', 'value': '0'}, {'name': 'tweetRateRadios', 'value': '0'}, {'name': 'fairnessRadios', 'value': '1'}, {'name': 'entityRadios', 'value': '0'}, {'name': 'fearRadios', 'value': '0'}, {'name': 'opiniatedRadios', 'value': '1'}, {'name': 'accounts-importance', 'value': '6'}, {'name': 'network-importance', 'value': '6'}, {'name': 'tweets-importance', 'value': '1'}, {'name': 'geo-importance', 'value': '7'}, {'name': 'entity-importance', 'value': '1'}, {'name': 'confidence', 'value': '7'}, {'name': 'commentBox', 'value': ''}]",fake,0,0,1,0,0,1,6,6,1,7,1,7,
597a3781655af51dd35493b2,TC-11,59,1501181827822,2017-07-27T18:57:07.822Z,"[{'name': 'verifyRadios', 'value': 'fake'}, {'name': 'socialRadios', 'value': '1'}, {'name': 'tweetRateRadios', 'value': '1'}, {'name': 'fairnessRadios', 'value': '1'}, {'name': 'entityRadios', 'value': '1'}, {'name': 'fearRadios', 'value': '0'}, {'name': 'opiniatedRadios', 'value': '1'}, {'name': 'accounts-importance', 'value': '7'}, {'name': 'network-importance', 'value': '2'}, {'name': 'tweets-importance', 'value': '7'}, {'name': 'geo-importance', 'value': '1'}, {'name': 'entity-importance', 'value': '7'}, {'name': 'confidence', 'value': '7'}, {'name': 'commentBox', 'value': ''}]",fake,1,1,1,1,0,1,7,2,7,1,7,7,
597a3795655af51dd35493e9,TC-12,02,1501181847493,2017-07-27T18:57:27.493Z,"[{'name': 'verifyRadios', 'value': 'real'}, {'name': 'socialRadios', 'value': '1'}, {'name': 'tweetRateRadios', 'value': '0'}, {'name': 'fairnessRadios', 'value': '1'}, {'name': 'entityRadios', 'value': '1'}, {'name': 'fearRadios', 'value': '1'}, {'name': 'opiniatedRadios', 'value': '-1'}, {'name': 'accounts-importance', 'value': '7'}, {'name': 'network-importance', 'value': '5'}, {'name': 'tweets-importance', 'value': '5'}, {'name': 'geo-importance', 'value': '4'}, {'name': 'entity-importance', 'value': '5'}, {'name': 'confidence', 'value': '6'}, {'name': 'commentBox', 'value': ''}]",real,1,0,1,1,1,-1,7,5,5,4,5,6,
597a37d3655af51dd35494b0,TC-11,71,1501181910208,2017-07-27T18:58:30.208Z,"[{'name': 'verifyRadios', 'value': 'fake'}, {'name': 'socialRadios', 'value': '0'}, {'name': 'tweetRateRadios', 'value': '1'}, {'name': 'fairnessRadios', 'value': '1'}, {'name': 'entityRadios', 'value': '1'}, {'name': 'fearRadios', 'value': '0'}, {'name': 'opiniatedRadios', 'value': '1'}, {'name': 'accounts-importance', 'value': '7'}, {'name': 'network-importance', 'value': '7'}, {'name': 'tweets-importance', 'value': '7'}, {'name': 'geo-importance', 'value': '1'}, {'name': 'entity-importance', 'value': '3'}, {'name': 'confidence', 'value': '7'}, {'name': 'commentBox', 'value': ''}]",fake,0,1,1,1,0,1,7,7,7,1,3,7,
597a381b1707231e241228e9,TC-12,04,1501181982287,2017-07-27T18:59:42.287Z,"[{'name': 'verifyRadios', 'value': 'fake'}, {'name': 'socialRadios', 'value': '-1'}, {'name': 'tweetRateRadios', 'value': '1'}, {'name': 'fairnessRadios', 'value': '0'}, {'name': 'entityRadios', 'value': '1'}, {'name': 'fearRadios', 'value': '1'}, {'name': 'opiniatedRadios', 'value': '1'}, {'name': 'accounts-importance', 'value': '6'}, {'name': 'network-importance', 'value': '4'}, {'name': 'tweets-importance', 'value': '6'}, {'name': 'geo-importance', 'value': '5'}, {'name': 'entity-importance', 'value': '3'}, {'name': 'confidence', 'value': '5'}, {'name': 'commentBox', 'value': ''}]",fake,-1,1,0,1,1,1,6,4,6,5,3,5,
597a38a11707231e24122a7c,TC-12,39,1501182115954,2017-07-27T19:01:55.954Z,"[{'name': 'verifyRadios', 'value': 'fake'}, {'name': 'socialRadios', 'value': '0'}, {'name': 'tweetRateRadios', 'value': '1'}, {'name': 'fairnessRadios', 'value': '1'}, {'name': 'entityRadios', 'value': '0'}, {'name': 'fearRadios', 'value': '1'}, {'name': 'opiniatedRadios', 'value': '-1'}, {'name': 'accounts-importance', 'value': '6'}, {'name': 'network-importance', 'value': '5'}, {'name': 'tweets-importance', 'value': '5'}, {'name': 'geo-importance', 'value': '5'}, {'name': 'entity-importance', 'value': '4'}, {'name': 'confidence', 'value': '5'}, {'name': 'commentBox', 'value': ''}]",fake,0,1,1,0,1,-1,6,5,5,5,4,5,
597a38ad1707231e24122aa4,TC-13,56,1501182127953,2017-07-27T19:02:07.953Z,"[{'name': 'verifyRadios', 'value': 'real'}, {'name': 'socialRadios', 'value': '0'}, {'name': 'tweetRateRadios', 'value': '0'}, {'name': 'fairnessRadios', 'value': '1'}, {'name': 'entityRadios', 'value': '0'}, {'name': 'fearRadios', 'value': '0'}, {'name': 'opiniatedRadios', 'value': '0'}, {'name': 'accounts-importance', 'value': '3'}, {'name': 'network-importance', 'value': '2'}, {'name': 'tweets-importance', 'value': '7'}, {'name': 'geo-importance', 'value': '1'}, {'name': 'entity-importance', 'value': '2'}, {'name': 'confidence', 'value': '5'}, {'name': 'commentBox', 'value': ''}]",real,0,0,1,0,0,0,3,2,7,1,2,5,
597a38b71707231e24122ae1,TC-11,83,1501182138266,2017-07-27T19:02:18.266Z,"[{'name': 'verifyRadios', 'value': 'fake'}, {'name': 'socialRadios', 'value': '1'}, {'name': 'tweetRateRadios', 'value': '0'}, {'name': 'fairnessRadios', 'value': '1'}, {'name': 'entityRadios', 'value': '0'}, {'name': 'fearRadios', 'value': '0'}, {'name': 'opiniatedRadios', 'value': '1'}, {'name': 'accounts-importance', 'value': '7'}, {'name': 'network-importance', 'value': '2'}, {'name': 'tweets-importance', 'value': '2'}, {'name': 'geo-importance', 'value': '1'}, {'name': 'entity-importance', 'value': '1'}, {'name': 'confidence', 'value': '5'}, {'name': 'commentBox', 'value': ''}]",fake,1,0,1,0,0,1,7,2,2,1,1,5,
597a390f1707231e24122b5a,TC-12,48,1501182225886,2017-07-27T19:03:45.886Z,"[{'name': 'verifyRadios', 'value': 'real'}, {'name': 'socialRadios', 'value': '1'}, {'name': 'tweetRateRadios', 'value': '0'}, {'name': 'fairnessRadios', 'value': '1'}, {'name': 'entityRadios', 'value': '0'}, {'name': 'fearRadios', 'value': '1'}, {'name': 'opiniatedRadios', 'value': '0'}, {'name': 'accounts-importance', 'value': '6'}, {'name': 'network-importance', 'value': '5'}, {'name': 'tweets-importance', 'value': '6'}, {'name': 'geo-importance', 'value': '4'}, {'name': 'entity-importance', 'value': '5'}, {'name': 'confidence', 'value': '6'}, {'name': 'commentBox', 'value': ''}]",real,1,0,1,0,1,0,6,5,6,4,5,6,
597a39441707231e24122bb1,TC-13,59,1501182278549,2017-07-27T19:04:38.549Z,"[{'name': 'verifyRadios', 'value': 'fake'}, {'name': 'socialRadios', 'value': '1'}, {'name': 'tweetRateRadios', 'value': '1'}, {'name': 'fairnessRadios', 'value': '1'}, {'name': 'entityRadios', 'value': '1'}, {'name': 'fearRadios', 'value': '0'}, {'name': 'opiniatedRadios', 'value': '1'}, {'name': 'accounts-importance', 'value': '1'}, {'name': 'network-importance', 'value': '2'}, {'name': 'tweets-importance', 'value': '7'}, {'name': 'geo-importance', 'value': '1'}, {'name': 'entity-importance', 'value': '4'}, {'name': 'confidence', 'value': '7'}, {'name': 'commentBox', 'value': ''}]",fake,1,1,1,1,0,1,1,2,7,1,4,7,
597a39901707231e24122c07,TC-12,56,1501182354401,2017-07-27T19:05:54.401Z,"[{'name': 'verifyRadios', 'value': 'real'}, {'name': 'socialRadios', 'value': '0'}, {'name': 'tweetRateRadios', 'value': '0'}, {'name': 'fairnessRadios', 'value': '1'}, {'name': 'entityRadios', 'value': '0'}, {'name': 'fearRadios', 'value': '1'}, {'name': 'opiniatedRadios', 'value': '0'}, {'name': 'accounts-importance', 'value': '6'}, {'name': 'network-importance', 'value': '4'}, {'name': 'tweets-importance', 'value': '6'}, {'name': 'geo-importance', 'value': '4'}, {'name': 'entity-importance', 'value': '5'}, {'name': 'confidence', 'value': '5'}, {'name': 'commentBox', 'value': ''}]",real,0,0,1,0,1,0,6,4,6,4,5,5,
597a3a051707231e24122cdb,TC-12,59,1501182472091,2017-07-27T19:07:52.091Z,"[{'name': 'verifyRadios', 'value': 'fake'}, {'name': 'socialRadios', 'value': '0'}, {'name': 'tweetRateRadios', 'value': '1'}, {'name': 'fairnessRadios', 'value': '0'}, {'name': 'entityRadios', 'value': '0'}, {'name': 'fearRadios', 'value': '-1'}, {'name': 'opiniatedRadios', 'value': '1'}, {'name': 'accounts-importance', 'value': '6'}, {'name': 'network-importance', 'value': '5'}, {'name': 'tweets-importance', 'value': '6'}, {'name': 'geo-importance', 'value': '5'}, {'name': 'entity-importance', 'value': '5'}, {'name': 'confidence', 'value': '4'}, {'name': 'commentBox', 'value': ''}]",fake,0,1,0,0,-1,1,6,5,6,5,5,4,
597a3a981707231e24122dd5,TC-12,71,1501182618406,2017-07-27T19:10:18.406Z,"[{'name': 'verifyRadios', 'value': 'real'}, {'name': 'socialRadios', 'value': '0'}, {'name': 'tweetRateRadios', 'value': '0'}, {'name': 'fairnessRadios', 'value': '0'}, {'name': 'entityRadios', 'value': '0'}, {'name': 'fearRadios', 'value': '0'}, {'name': 'opiniatedRadios', 'value': '0'}, {'name': 'accounts-importance', 'value': '6'}, {'name': 'network-importance', 'value': '5'}, {'name': 'tweets-importance', 'value': '6'}, {'name': 'geo-importance', 'value': '5'}, {'name': 'entity-importance', 'value': '5'}, {'name': 'confidence', 'value': '5'}, {'name': 'commentBox', 'value': ''}]",real,0,0,0,0,0,0,6,5,6,5,5,5,
597a3b7f1707231e24123035,TC-12,83,1501182849390,2017-07-27T19:14:09.390Z,"[{'name': 'verifyRadios', 'value': 'real'}, {'name': 'socialRadios', 'value': '1'}, {'name': 'tweetRateRadios', 'value': '0'}, {'name': 'fairnessRadios', 'value': '0'}, {'name': 'entityRadios', 'value': '-1'}, {'name': 'fearRadios', 'value': '1'}, {'name': 'opiniatedRadios', 'value': '0'}, {'name': 'accounts-importance', 'value': '6'}, {'name': 'network-importance', 'value': '5'}, {'name': 'tweets-importance', 'value': '6'}, {'name': 'geo-importance', 'value': '5'}, {'name': 'entity-importance', 'value': '5'}, {'name': 'confidence', 'value': '4'}, {'name': 'commentBox', 'value': 'The organizations found in this account are interesting'}]",real,1,0,0,-1,1,0,6,5,6,5,5,4,The organizations found in this account are interesting
597a3bd01707231e2412306c,TC-13,83,1501182930243,2017-07-27T19:15:30.243Z,"[{'name': 'verifyRadios', 'value': 'real'}, {'name': 'socialRadios', 'value': '0'}, {'name': 'tweetRateRadios', 'value': '0'}, {'name': 'fairnessRadios', 'value': '1'}, {'name': 'entityRadios', 'value': '0'}, {'name': 'fearRadios', 'value': '0'}, {'name': 'opiniatedRadios', 'value': '1'}, {'name': 'accounts-importance', 'value': '3'}, {'name': 'network-importance', 'value': '2'}, {'name': 'tweets-importance', 'value': '6'}, {'name': 'geo-importance', 'value': '2'}, {'name': 'entity-importance', 'value': '2'}, {'name': 'confidence', 'value': '4'}, {'name': 'commentBox', 'value': ''}]",real,0,0,1,0,0,1,3,2,6,2,2,4,
597a3c4b1707231e2412311a,TC-13,71,1501183053331,2017-07-27T19:17:33.331Z,"[{'name': 'verifyRadios', 'value': 'real'}, {'name': 'socialRadios', 'value': '0'}, {'name': 'tweetRateRadios', 'value': '0'}, {'name': 'fairnessRadios', 'value': '1'}, {'name': 'entityRadios', 'value': '1'}, {'name': 'fearRadios', 'value': '0'}, {'name': 'opiniatedRadios', 'value': '1'}, {'name': 'accounts-importance', 'value': '2'}, {'name': 'network-importance', 'value': '2'}, {'name': 'tweets-importance', 'value': '6'}, {'name': 'geo-importance', 'value': '1'}, {'name': 'entity-importance', 'value': '2'}, {'name': 'confidence', 'value': '5'}, {'name': 'commentBox', 'value': ''}]",real,0,0,1,1,0,1,2,2,6,1,2,5,
597a3c9c1707231e2412317a,TC-13,48,1501183134125,2017-07-27T19:18:54.125Z,"[{'name': 'verifyRadios', 'value': 'real'}, {'name': 'socialRadios', 'value': '0'}, {'name': 'tweetRateRadios', 'value': '1'}, {'name': 'fairnessRadios', 'value': '1'}, {'name': 'entityRadios', 'value': '1'}, {'name': 'fearRadios', 'value': '1'}, {'name': 'opiniatedRadios', 'value': '1'}, {'name': 'accounts-importance', 'value': '2'}, {'name': 'network-importance', 'value': '3'}, {'name': 'tweets-importance', 'value': '6'}, {'name': 'geo-importance', 'value': '1'}, {'name': 'entity-importance', 'value': '3'}, {'name': 'confidence', 'value': '4'}, {'name': 'commentBox', 'value': ''}]",real,0,1,1,1,1,1,2,3,6,1,3,4,
597b85961707231e241235c9,CC-11,04,1501267355199,2017-07-28T18:42:35.199Z,"[{'name': 'verifyRadios', 'value': 'fake'}, {'name': 'socialRadios', 'value': '0'}, {'name': 'tweetRateRadios', 'value': '1'}, {'name': 'fairnessRadios', 'value': '0'}, {'name': 'entityRadios', 'value': '-1'}, {'name': 'fearRadios', 'value': '1'}, {'name': 'opiniatedRadios', 'value': '1'}, {'name': 'accounts-importance', 'value': '4'}, {'name': 'network-importance', 'value': '4'}, {'name': 'tweets-importance', 'value': '4'}, {'name': 'geo-importance', 'value': '4'}, {'name': 'entity-importance', 'value': '4'}, {'name': 'confidence', 'value': '3'}, {'name': 'commentBox', 'value': ''}]",fake,0,1,0,-1,1,1,4,4,4,4,4,3,
597b85e11707231e241235d6,CC-11,83,1501267429717,2017-07-28T18:43:49.717Z,"[{'name': 'verifyRadios', 'value': 'fake'}, {'name': 'socialRadios', 'value': '0'}, {'name': 'tweetRateRadios', 'value': '0'}, {'name': 'fairnessRadios', 'value': '0'}, {'name': 'entityRadios', 'value': '1'}, {'name': 'fearRadios', 'value': '1'}, {'name': 'opiniatedRadios', 'value': '-1'}, {'name': 'accounts-importance', 'value': '4'}, {'name': 'network-importance', 'value': '4'}, {'name': 'tweets-importance', 'value': '4'}, {'name': 'geo-importance', 'value': '4'}, {'name': 'entity-importance', 'value': '4'}, {'name': 'confidence', 'value': '4'}, {'name': 'commentBox', 'value': ''}]",fake,0,0,0,1,1,-1,4,4,4,4,4,4,
597b86171707231e241235eb,CC-11,02,1501267483994,2017-07-28T18:44:43.994Z,"[{'name': 'verifyRadios', 'value': 'real'}, {'name': 'socialRadios', 'value': '1'}, {'name': 'tweetRateRadios', 'value': '0'}, {'name': 'fairnessRadios', 'value': '1'}, {'name': 'entityRadios', 'value': '0'}, {'name': 'fearRadios', 'value': '1'}, {'name': 'opiniatedRadios', 'value': '0'}, {'name': 'accounts-importance', 'value': '4'}, {'name': 'network-importance', 'value': '4'}, {'name': 'tweets-importance', 'value': '4'}, {'name': 'geo-importance', 'value': '4'}, {'name': 'entity-importance', 'value': '4'}, {'name': 'confidence', 'value': '4'}, {'name': 'commentBox', 'value': ''}]",real,1,0,1,0,1,0,4,4,4,4,4,4,
597b864f1707231e241235fe,CC-11,39,1501267539415,2017-07-28T18:45:39.415Z,"[{'name': 'verifyRadios', 'value': 'real'}, {'name': 'socialRadios', 'value': '1'}, {'name': 'tweetRateRadios', 'value': '1'}, {'name': 'fairnessRadios', 'value': '1'}, {'name': 'entityRadios', 'value': '0'}, {'name': 'fearRadios', 'value': '1'}, {'name': 'opiniatedRadios', 'value': '0'}, {'name': 'accounts-importance', 'value': '4'}, {'name': 'network-importance', 'value': '4'}, {'name': 'tweets-importance', 'value': '4'}, {'name': 'geo-importance', 'value': '4'}, {'name': 'entity-importance', 'value': '4'}, {'name': 'confidence', 'value': '4'}, {'name': 'commentBox', 'value': ''}]",real,1,1,1,0,1,0,4,4,4,4,4,4,
597b86851707231e24123618,CC-11,48,1501267593957,2017-07-28T18:46:33.957Z,"[{'name': 'verifyRadios', 'value': 'fake'}, {'name': 'socialRadios', 'value': '0'}, {'name': 'tweetRateRadios', 'value': '0'}, {'name': 'fairnessRadios', 'value': '0'}, {'name': 'entityRadios', 'value': '1'}, {'name': 'fearRadios', 'value': '1'}, {'name': 'opiniatedRadios', 'value': '1'}, {'name': 'accounts-importance', 'value': '4'}, {'name': 'network-importance', 'value': '4'}, {'name': 'tweets-importance', 'value': '4'}, {'name': 'geo-importance', 'value': '4'}, {'name': 'entity-importance', 'value': '4'}, {'name': 'confidence', 'value': '4'}, {'name': 'commentBox', 'value': ''}]",fake,0,0,0,1,1,1,4,4,4,4,4,4,
597b86be1707231e24123626,CC-11,56,1501267651218,2017-07-28T18:47:31.218Z,"[{'name': 'verifyRadios', 'value': 'fake'}, {'name': 'socialRadios', 'value': '0'}, {'name': 'tweetRateRadios', 'value': '0'}, {'name': 'fairnessRadios', 'value': '0'}, {'name': 'entityRadios', 'value': '1'}, {'name': 'fearRadios', 'value': '0'}, {'name': 'opiniatedRadios', 'value': '1'}, {'name': 'accounts-importance', 'value': '4'}, {'name': 'network-importance', 'value': '4'}, {'name': 'tweets-importance', 'value': '4'}, {'name': 'geo-importance', 'value': '4'}, {'name': 'entity-importance', 'value': '4'}, {'name': 'confidence', 'value': '4'}, {'name': 'commentBox', 'value': ''}]",fake,0,0,0,1,0,1,4,4,4,4,4,4,
597b86f01707231e24123633,CC-11,59,1501267701016,2017-07-28T18:48:21.016Z,"[{'name': 'verifyRadios', 'value': 'real'}, {'name': 'socialRadios', 'value': '1'}, {'name': 'tweetRateRadios', 'value': '1'}, {'name': 'fairnessRadios', 'value': '0'}, {'name': 'entityRadios', 'value': '0'}, {'name': 'fearRadios', 'value': '1'}, {'name': 'opiniatedRadios', 'value': '0'}, {'name': 'accounts-importance', 'value': '4'}, {'name': 'network-importance', 'value': '4'}, {'name': 'tweets-importance', 'value': '4'}, {'name': 'geo-importance', 'value': '4'}, {'name': 'entity-importance', 'value': '4'}, {'name': 'confidence', 'value': '3'}, {'name': 'commentBox', 'value': ''}]",real,1,1,0,0,1,0,4,4,4,4,4,3,
